grid_lat,grid_lon,violations,unique_vehicles,peak_hour,top_vehicle,top_location,top_station,top_junction,repeat_ratio,s_volume,s_repeat,s_spread,priority_score,rank,violations_per_day,recommended_officers
12.96,77.529,254,232,12,SCOOTER,"4th Main Road, KPA Block, Chandra Layout Stage 2, Bengaluru, Karnataka. Pin-560040 (India)",Byatarayanapura,BTP017 - Attiguppe Circle,1.09,0.6291403348216522,0.018000000000000016,0.06346153846153846,39.2,200,1.7,1
12.9255,77.619,225,167,1,CAR,"1st Cross Road, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560068 (India)",Madiwala,No Junction,1.35,0.613473384594143,0.07000000000000002,0.0456043956043956,39.2,201,1.5,1
12.975,77.5815,250,222,4,CAR,"Y Ramachandra Road, Maharani College Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Upparpet,BTP038 - Mysore Bank Junction,1.13,0.6270885915833979,0.025999999999999978,0.060714285714285714,39.2,202,1.7,1
12.9825,77.6055,251,226,11,SCOOTER,"Jumma Masjid Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Shivajinagar,BTP051 - Safina Plaza Junction,1.11,0.6276045765834969,0.02200000000000002,0.061813186813186816,39.1,203,1.7,1
12.93,77.58,232,183,8,SCOOTER,"5th Main Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",Jayanagara,"BTP188 - 27th Cross, 4th Main, Jayanagar",1.27,0.6174318195829379,0.054000000000000006,0.05,39.1,204,1.5,1
12.972,77.577,260,253,11,SCOOTER,"AS Char Main Road, Balepete, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",City Market,BTP044 - Sagar Theatre Junction,1.03,0.632158379140013,0.006000000000000005,0.06923076923076923,39.1,205,1.7,1
12.993,77.66250000000001,256,242,14,SCOOTER,"Old Madras Road, Gopalan Signature Mall, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",Banaswadi,No Junction,1.06,0.6301541685451382,0.01200000000000001,0.06620879120879121,39.1,206,1.7,1
12.9885,77.5995,255,239,4,CAR,"Queens Road, Rajiv Gandhi Colony, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",Shivajinagar,No Junction,1.07,0.6296482417579087,0.014000000000000012,0.06538461538461539,39.1,207,1.7,1
12.951,77.7,250,229,2,CAR,"Outer Ring Road, Sharadamma Layout, Munnekolala, Bengaluru, Karnataka. Pin-560037 (India)",HAL Old Airport,No Junction,1.09,0.6270885915833979,0.018000000000000016,0.06263736263736264,39.0,208,1.7,1
12.9735,77.5815,252,239,10,CAR,"Palace Road, Mysore Bank Circle, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",Upparpet,BTP038 - Mysore Bank Junction,1.05,0.6281185180732923,0.010000000000000009,0.06538461538461539,38.9,209,1.7,1
12.9765,77.559,253,243,3,SCOOTER,"G Narayana Kumar Road, Block C, KP Agrahara, Bengaluru, Karnataka. Pin-560023 (India)",Magadi Road,No Junction,1.04,0.6286304321752165,0.008000000000000007,0.06648351648351648,38.9,210,1.7,1
12.975,77.562,247,236,11,SCOOTER,"G Narayana Kumar Road, Ashwath Nagar, Bengaluru, Karnataka. Pin-560023 (India)",Magadi Road,BTP074 - Leprosy Hospital Junction,1.05,0.6255282113820617,0.010000000000000009,0.06456043956043957,38.8,211,1.6,1
12.912,77.634,250,240,12,MOTOR CYCLE,"17th Cross Road, Sector 7, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",HSR Layout,No Junction,1.04,0.6270885915833979,0.008000000000000007,0.06565934065934066,38.8,212,1.7,1
12.933,77.631,246,227,3,CAR,"Srinivagilu Main Road, ST Bed Layout Extension, Block 4, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",Adugodi,No Junction,1.08,0.6250038872079372,0.016000000000000014,0.06208791208791209,38.8,213,1.6,1
12.9975,77.571,248,238,8,CAR,"Sri Venkataranga Ayangar Road, RR Palace, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",Malleshwaram,No Junction,1.04,0.626050425594045,0.008000000000000007,0.06510989010989011,38.7,214,1.6,1
12.945,77.595,231,195,11,SCOOTER,"1st Main Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",Wilson Garden,"BTP123 - 10th Cross, Wilson Garden",1.18,0.6168736679416041,0.03599999999999999,0.053296703296703295,38.7,215,1.5,1
13.009500000000001,77.697,239,227,11,CAR,"MBT Road, YSM Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",K.R. Pura,No Junction,1.05,0.621273074219877,0.010000000000000009,0.06208791208791209,38.5,216,1.6,1
12.972,77.5815,242,234,11,SCOOTER,"Avenue Road, Mysore Bank Circle, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",Halasuru Gate,BTP038 - Mysore Bank Junction,1.03,0.6228851453426517,0.006000000000000005,0.064010989010989,38.5,217,1.6,1
12.9375,77.5845,236,218,11,SCOOTER,"T Mariyappa Road, Madhavan Circle, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",Wilson Garden,No Junction,1.08,0.6196407249414932,0.016000000000000014,0.05961538461538462,38.5,218,1.6,1
13.05,77.5935,227,196,3,SCOOTER,"Kempapura Main Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",Hebbala,No Junction,1.16,0.614616740506286,0.03199999999999999,0.05357142857142857,38.5,219,1.5,1
13.023,77.5845,226,193,10,CAR,"1st Main Road, Dena Bank Colony, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",R.T. Nagar,No Junction,1.17,0.6140463217568337,0.03399999999999999,0.05274725274725275,38.5,220,1.5,1
12.9585,77.6685,234,217,3,SCOOTER,"Dr BR Ambedkar Road, HAL Circle, Airport Area, Bengaluru, Karnataka. Pin-560017 (India)",HAL Old Airport,No Junction,1.08,0.6185409721175879,0.016000000000000014,0.05934065934065934,38.4,221,1.5,1
12.972,77.6175,202,151,4,SCOOTER,"Midford Garden Lane, Craig Park Layout, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Halasur,No Junction,1.34,0.5995452915687834,0.06800000000000002,0.04120879120879121,38.3,222,1.3,1
12.957,77.703,223,194,3,CAR,"HAL Airport Road, MS Reddy Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",HAL Old Airport,No Junction,1.15,0.612319865385088,0.02999999999999998,0.05302197802197802,38.3,223,1.5,1
12.9585,77.646,232,217,3,MAXI-CAB,"Golf Avenue Road, Muniallappa Garden, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",Jeevanbheemanagar,No Junction,1.07,0.6174318195829379,0.014000000000000012,0.05934065934065934,38.3,224,1.5,1
12.987,77.574,229,211,3,CAR,"Padmabhushan Dr RK Srikantan Road, Seshadripuram Police Station Junction, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",Sheshadripuram,No Junction,1.09,0.615750110649769,0.018000000000000016,0.057692307692307696,38.3,225,1.5,1
12.9315,77.63250000000001,221,189,11,CAR,"Srinivagilu Main Road, ST Bed Layout Extension, Block 4, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",Adugodi,No Junction,1.17,0.6111560005741975,0.03399999999999999,0.051648351648351645,38.3,226,1.5,1
12.9795,77.5725,231,214,1,CAR,"Dhanvanthri Road, Ayurvedic Hospital Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Upparpet,BTP057 - Anand Rao Junction,1.08,0.6168736679416041,0.016000000000000014,0.05851648351648352,38.3,227,1.5,1
12.9285,77.5815,233,224,7,CAR,"Diagonal Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",Jayanagara,"BTP189 - New Diagonal Road, Jayanagar",1.04,0.6179875808458941,0.008000000000000007,0.06126373626373626,38.2,228,1.5,1
12.876,77.595,223,200,13,SCOOTER,"Bannerghatta Main Road, Royal Meenakshi Mall, Hulimavu, Bengaluru, Karnataka. Pin-560076 (India)",Hulimavu,No Junction,1.12,0.612319865385088,0.02400000000000002,0.05467032967032967,38.2,229,1.5,1
12.996,77.6145,229,217,12,SCOOTER,"Coles Road, Silver Enclave, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",Pulikeshinagar(F.Town),No Junction,1.06,0.615750110649769,0.01200000000000001,0.05934065934065934,38.1,230,1.5,1
13.005,77.568,223,202,10,SCOOTER,"15th Cross Road, Malleshwara Extension, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Malleshwaram,No Junction,1.1,0.612319865385088,0.020000000000000018,0.05521978021978022,38.1,231,1.5,1
12.963000000000001,77.58,202,158,8,CAR,"Narasimha Raj Wadiyar Road, New Bamboo Bazar, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",City Market,BTP082 - KR Market Junction,1.28,0.5995452915687834,0.05600000000000001,0.04313186813186813,38.0,232,1.3,1
12.99,77.574,215,187,9,SCOOTER,"2nd Main Road, Shree MG Seshadri Circle, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",Sheshadripuram,No Junction,1.15,0.6076004341442429,0.02999999999999998,0.0510989010989011,38.0,233,1.4,1
12.996,77.694,224,208,10,PASSENGER AUTO,"Whitefield Road, VR Mall, Dyavasandra Industrial Estate Phase 2, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",Mahadevapura,No Junction,1.08,0.6128979066818452,0.016000000000000014,0.05686813186813187,38.0,234,1.5,1
12.9315,77.688,199,156,10,CAR,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",HAL Old Airport,No Junction,1.28,0.5976131954834363,0.05600000000000001,0.042582417582417584,37.9,235,1.3,1
12.964500000000001,77.5815,222,210,7,CAR,"Silver Jubilee Park Road, Gollarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",Halasuru Gate,"BTP080 - NR Road, SP Road Junction",1.06,0.6117392377651939,0.01200000000000001,0.057417582417582415,37.9,236,1.5,1
12.9945,77.61,210,178,3,CAR,"Saunders Road, Pulikeshi Nagar, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",Pulikeshinagar(F.Town),No Junction,1.18,0.6045611838357123,0.03599999999999999,0.04862637362637363,37.9,237,1.4,1
12.9585,77.586,221,207,8,CAR,"Lalbagh Main Road, SGN Layout, Kalasipalyam, Bengaluru, Karnataka. Pin-560027 (India)",Wilson Garden,BTP192 - Urvashi Theater,1.07,0.6111560005741975,0.014000000000000012,0.056593406593406594,37.9,238,1.5,1
12.99,77.5995,217,199,5,SCOOTER,"Queens Road, Govinda Chetty Colony, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",Shivajinagar,No Junction,1.09,0.6087964799984614,0.018000000000000016,0.0543956043956044,37.8,239,1.4,1
12.9855,77.5545,214,191,7,SCOOTER,"12th Main Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Rajajinagar,BTP061 - Bhashyam Circle,1.12,0.6069982518267565,0.02400000000000002,0.0521978021978022,37.8,240,1.4,1
12.961500000000001,77.577,215,200,5,SCOOTER,"Kalasipalyam Main Road, Mothinagar, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",City Market,BTP082 - KR Market Junction,1.08,0.6076004341442429,0.016000000000000014,0.05467032967032967,37.7,241,1.4,1
12.981,77.6115,217,205,10,CAR,"St John Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",Shivajinagar,BTP051 - Safina Plaza Junction,1.06,0.6087964799984614,0.01200000000000001,0.056043956043956046,37.7,242,1.4,1
12.966000000000001,77.5845,216,200,10,SCOOTER,"Sri Dharmaraya Swamy Temple Main Road, Halsurpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",Halasuru Gate,"BTP080 - NR Road, SP Road Junction",1.08,0.608199835009241,0.016000000000000014,0.05467032967032967,37.7,243,1.4,1
12.984,77.61,205,172,9,SCOOTER,"Veera Pillai Street, Nethaji Subhas Chadra Bose Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",Shivajinagar,No Junction,1.19,0.6014490429220347,0.03799999999999999,0.04697802197802198,37.7,244,1.4,1
12.9795,77.613,221,213,11,CAR,"Dickenson Road, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",Shivajinagar,No Junction,1.04,0.6111560005741975,0.008000000000000007,0.05824175824175824,37.7,245,1.5,1
12.967500000000001,77.5365,215,198,11,CAR,"21st Main Road, Ganga Government Quarters, MRCR Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",Vijayanagara,"BTP022 - Marenahalli Junction, Vijayanagar",1.09,0.6076004341442429,0.018000000000000016,0.05412087912087912,37.7,246,1.4,1
12.9765,77.574,215,202,6,CAR,"Major T Ramachandrappa Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Upparpet,BTP045 - Danvanthri Road Junction,1.06,0.6076004341442429,0.01200000000000001,0.05521978021978022,37.6,247,1.4,1
12.961500000000001,77.511,214,201,12,CAR,"Mallathahalli Road, Sri Gurukrupa Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",Jnanabharathi,No Junction,1.06,0.6069982518267565,0.01200000000000001,0.054945054945054944,37.5,248,1.4,1
13.0185,77.532,215,212,11,CAR,"Dr Rajkumar Puniya Bhoomi Road, Block 2, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",Rajajinagar,No Junction,1.01,0.6076004341442429,0.0020000000000000018,0.05796703296703297,37.4,249,1.4,1
12.927,77.5515,207,190,11,SCOOTER,"Dr Vishwesha Teertha Swamy Gala Road, Kathriguppe Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",Banashankari,BTP155 - Katriguppe Junction,1.09,0.6027028696474852,0.018000000000000016,0.051923076923076926,37.4,250,1.4,1
12.99,77.5725,206,193,11,SCOOTER,"Sirur Park Road, Shri Rajiv Gandhi Circle, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",Sheshadripuram,No Junction,1.07,0.6020774705741349,0.014000000000000012,0.05274725274725275,37.3,251,1.4,1
12.936,77.5185,209,200,11,SCOOTER,"Sri Sri Sri Tiruchi Mahaswamiji Road, Gopalan Arcade, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",Byatarayanapura,No Junction,1.04,0.6039446978470562,0.008000000000000007,0.05467032967032967,37.3,252,1.4,1
12.9705,77.712,215,214,3,CAR,"ITPL Main Road, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",HAL Old Airport,No Junction,1.0,0.6076004341442429,0.0,0.05851648351648352,37.3,253,1.4,1
12.966000000000001,77.64150000000001,179,135,14,CAR,"Domlur Inner Ring Road, Dr BR Ambedkar Circle, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",Jeevanbheemanagar,"BTP148 - 17th Main, Doopanahalli Bus Stop",1.33,0.5839405554078022,0.06600000000000002,0.036813186813186814,37.2,254,1.2,1
12.9795,77.6145,208,202,10,CAR,"Dickenson Road, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",Shivajinagar,No Junction,1.03,0.6033252691933686,0.006000000000000005,0.05521978021978022,37.2,255,1.4,1
12.9855,77.6055,208,203,10,SCOOTER,"MPV Road, Chandni Chowk, Bengaluru, Karnataka. Pin-560051 (India)",Shivajinagar,No Junction,1.02,0.6033252691933686,0.0040000000000000036,0.05549450549450549,37.1,256,1.4,1
12.981,77.604,197,178,11,CAR,"Infantry Road, Prestige Central, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Shivajinagar,BTP211 - Central Street Junction,1.11,0.5963089628313255,0.02200000000000002,0.04862637362637363,37.1,257,1.3,1
12.99,77.553,195,173,3,CAR,"41st Cross Road, KEB Quarters, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Rajajinagar,"BTP204 - ESI Hospital, Rajajinagar",1.13,0.5949914890122673,0.025999999999999978,0.04725274725274725,37.1,258,1.3,1
12.987,77.58,201,190,7,CAR,"North Park Road, Sri Katan Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560001 (India)",High ground,BTP054 - Shivananda Circle,1.06,0.598904450480998,0.01200000000000001,0.051923076923076926,37.0,259,1.3,1
12.9855,77.556,183,147,3,CAR,"10th Main Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Rajajinagar,BTP061 - Bhashyam Circle,1.24,0.5867927593757261,0.048,0.04010989010989011,37.0,260,1.2,1
12.996,77.697,202,192,10,PASSENGER AUTO,"Whitefield Road, Phoenix Marketcity, Dyavasandra Industrial Estate Phase 2, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",Mahadevapura,No Junction,1.05,0.5995452915687834,0.010000000000000009,0.05247252747252747,37.0,261,1.3,1
12.9945,77.66250000000001,189,160,14,SCOOTER,"Old Madras Road, Gopalan Grand Mall, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",Banaswadi,No Junction,1.18,0.5909568617698453,0.03599999999999999,0.04368131868131868,37.0,262,1.3,1
12.9135,77.607,200,192,11,SCOOTER,"7th Cross Road, MICO Employees House Building Cooperative Society, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",Mico Layout,"BTP163 - 16th Main Road, BTM Layout",1.04,0.5982604290273968,0.008000000000000007,0.05247252747252747,36.9,263,1.3,1
12.942,77.571,197,189,10,SCOOTER,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",Basavanagudi,BTP108 - Tagore Park Junction,1.04,0.5963089628313255,0.008000000000000007,0.051648351648351645,36.8,264,1.3,1
12.9915,77.553,180,146,3,MAXI-CAB,"17th Main Road, KPTCL Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Rajajinagar,"BTP170 - Dr. Bheem Rao Palace, Chord Road",1.23,0.5846595049284736,0.046,0.03983516483516483,36.8,265,1.2,1
12.984,77.5785,196,191,8,CAR,"Kumar Krupa Road, Padmashree RMP Aaradhya Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",High ground,BTP054 - Shivananda Circle,1.03,0.5956518978500668,0.006000000000000005,0.0521978021978022,36.7,266,1.3,1
13.002,77.571,186,164,10,CAR,"Sri Venkataranga Ayangar Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",Malleshwaram,No Junction,1.13,0.588891512234692,0.025999999999999978,0.04478021978021978,36.7,267,1.2,1
12.996,77.5845,185,163,8,CAR,"Anna Basavanna Road, RV Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",Sheshadripuram,BTP032 - Windsor Circle,1.13,0.588195692569987,0.025999999999999978,0.04450549450549451,36.6,268,1.2,1
12.9345,77.616,182,155,9,SCOOTER,"1st Cross Road, KHB Colony, Block 5, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",Adugodi,BTP135 - UCO Bank Junction,1.17,0.586085563856834,0.03399999999999999,0.04230769230769231,36.6,269,1.2,1
12.966000000000001,77.718,194,186,11,SCOOTER,"ITPL Main Road, Vijetha Lapis Lazati, Brookefield, Bengaluru, Karnataka. Pin-560037 (India)",HAL Old Airport,No Junction,1.04,0.5943277021094534,0.008000000000000007,0.050824175824175824,36.6,270,1.3,1
12.843,77.64450000000001,194,187,13,SCOOTER,"Neeladri Road, Doddathoguru Cross Junction, Bengaluru, Karnataka. Pin-560100 (India)",Electronic City,No Junction,1.04,0.5943277021094534,0.008000000000000007,0.0510989010989011,36.6,271,1.3,1
13.029,77.571,176,145,8,SCOOTER,"Padmasri CK Venkata Ramaiah Road, MS Ramaiah Hospital Junction, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",Sadashivanagar,No Junction,1.21,0.5817594947133502,0.041999999999999996,0.03956043956043956,36.5,272,1.2,1
12.9705,77.646,186,171,13,CAR,"12th Main Road, The Junction, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",Jeevanbheemanagar,No Junction,1.09,0.588891512234692,0.018000000000000016,0.046703296703296704,36.5,273,1.2,1
12.966000000000001,77.577,192,185,1,SCOOTER,"Avenue Road, Ragipet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",City Market,BTP082 - KR Market Junction,1.04,0.5929898546257713,0.008000000000000007,0.05054945054945055,36.5,274,1.3,1
13.0635,77.5875,187,178,13,CAR,"15th Cross Road, Oscar Orchards, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",Kodigehalli,No Junction,1.05,0.5895836208435449,0.010000000000000009,0.04862637362637363,36.4,275,1.2,1
12.8985,77.676,186,175,11,CAR,"Amrutha College Road, Azalea, Owners Court Layout, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)",Bellandur,No Junction,1.06,0.588891512234692,0.01200000000000001,0.0478021978021978,36.4,276,1.2,1
12.9765,77.589,168,136,2,CAR,"Dr Ambedkar Road, Ambedkar Veedhi, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Cubbon Park,BTP041 - Gopal Gowda Circle,1.24,0.5757574975370616,0.048,0.03708791208791209,36.3,277,1.1,1
12.999,77.5515,180,160,8,CAR,"19th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Malleshwaram,"BTP182 - 19th Main Junction, Rajajinagar",1.12,0.5846595049284736,0.02400000000000002,0.04368131868131868,36.3,278,1.2,1
13.0005,77.5695,175,149,7,PASSENGER AUTO,"Siddavanahalli Krishna Sharma Road, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",Malleshwaram,No Junction,1.17,0.5810242516329166,0.03399999999999999,0.04065934065934066,36.3,279,1.2,1
12.927,77.586,186,180,8,CAR,"11th Main Road, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",Jayanagara,"BTP226 - 33rd Cross, 11th Main, Jayanagar",1.03,0.588891512234692,0.006000000000000005,0.049175824175824175,36.2,280,1.2,1
12.972,77.58,170,143,10,SCOOTER,"Hospital Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",Upparpet,BTP038 - Mysore Bank Junction,1.19,0.5772842216942112,0.03799999999999999,0.03901098901098901,36.2,281,1.1,1
12.981,77.574,182,171,9,PASSENGER AUTO,"Seshadri Road, Anand Rao Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Upparpet,BTP057 - Anand Rao Junction,1.06,0.586085563856834,0.01200000000000001,0.046703296703296704,36.2,282,1.2,1
12.916500000000001,77.574,180,169,3,SCOOTER,"Konanakunte Main Road, Banashankari Bus Stand Junction, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560070 (India)",Banashankari,"BTP115 - Sahasra Hospital, Jayanagar",1.07,0.5846595049284736,0.014000000000000012,0.046153846153846156,36.1,283,1.2,1
13.0725,77.589,179,166,11,SCOOTER,"Sahakar Nagar Road, L&T Realty Elara Celestia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",Kodigehalli,No Junction,1.08,0.5839405554078022,0.016000000000000014,0.04532967032967033,36.1,284,1.2,1
12.918000000000001,77.574,173,152,11,SCOOTER,"Konanakunte Main Road, Banashankari Bus Stand Junction, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560070 (India)",Banashankari,"BTP115 - Sahasra Hospital, Jayanagar",1.14,0.5795411491295294,0.02799999999999998,0.04148351648351648,36.1,285,1.1,1
12.96,77.646,182,177,3,MAXI-CAB,"Golf Avenue Road, Anjaneya Techno Park, ISRO Colony, Domlur, Bengaluru, Karnataka. Pin-560008 (India)",Jeevanbheemanagar,No Junction,1.03,0.586085563856834,0.006000000000000005,0.04835164835164835,36.0,286,1.2,1
12.963000000000001,77.598,159,125,4,SCOOTER,"Cronwell Road, Langford Garden, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",Ashok Nagar,BTP100 - Richmond Circle,1.27,0.5686558442093933,0.054000000000000006,0.03406593406593406,36.0,287,1.1,1
12.888,77.562,182,177,11,SCOOTER,"Konanakunte Main Road, Gopalan Jewels, Siddanna Layout, Bikaspura, Bengaluru, Karnataka. Pin-560062 (India)",Thalagattapura,No Junction,1.03,0.586085563856834,0.006000000000000005,0.04835164835164835,36.0,288,1.2,1
12.876,77.64750000000001,154,117,2,CAR,"Hosur Road, Total Environment Greensleeves, HAL Layout, Bengaluru, Karnataka. Pin-560068 (India)",Hulimavu,No Junction,1.32,0.5645358138335463,0.06400000000000002,0.031868131868131866,36.0,289,1.0,1
12.891,77.63850000000001,174,157,2,CAR,"Hosur Road, Ozone Manay Tech Park, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",HSR Layout,No Junction,1.11,0.5802848191106157,0.02200000000000002,0.04285714285714286,36.0,290,1.2,1
12.96,77.64450000000001,176,166,4,PASSENGER AUTO,"Old Airport Road, Anjaneya Techno Park, ISRO Colony, Domlur, Bengaluru, Karnataka. Pin-560008 (India)",Jeevanbheemanagar,"BTP148 - 17th Main, Doopanahalli Bus Stop",1.06,0.5817594947133502,0.01200000000000001,0.04532967032967033,35.9,291,1.2,1
12.999,77.5425,170,151,5,CAR,"Padmabhushan Dr MC Modi Road, Bhimajyothi LIC Colony, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",Vijayanagara,"BTP206 - Shankara Mutt Circle, Vijayanagar",1.13,0.5772842216942112,0.025999999999999978,0.04120879120879121,35.9,292,1.1,1
12.9945,77.5545,169,148,9,CAR,"12th Main Road, Police Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Rajajinagar,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",1.14,0.5765231048111686,0.02799999999999998,0.04038461538461539,35.9,293,1.1,1
12.9105,77.63850000000001,169,148,12,SCOOTER,"14th Main Road, Dr BR Ambedkar Layout, Sector 3, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",HSR Layout,No Junction,1.14,0.5765231048111686,0.02799999999999998,0.04038461538461539,35.9,294,1.1,1
12.9975,77.553,171,156,5,SCOOTER,"Padmabhushan Dr MC Modi Road, Navarang Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Rajajinagar,BTP008 - Navarang Theatre,1.1,0.5780409005527135,0.020000000000000018,0.042582417582417584,35.8,295,1.1,1
12.978,77.544,171,156,11,CAR,"G Narayana Kumar Road, Jai Maniurao Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",Magadi Road,BTP067 - Jai Muni Rao Circle,1.1,0.5780409005527135,0.020000000000000018,0.042582417582417584,35.8,296,1.1,1
13.0185,77.5575,167,145,4,SCOOTER,"Subedar Chatram Road, Yeshwanthapura Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Yeshwanthpura,No Junction,1.15,0.5749873465730132,0.02999999999999998,0.03956043956043956,35.8,297,1.1,1
12.987,77.7345,167,150,4,MOTOR CYCLE,"Whitefield Road, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",Whitefield,No Junction,1.11,0.5749873465730132,0.02200000000000002,0.040934065934065934,35.7,298,1.1,1
12.984,77.5485,164,143,4,SCOOTER,"Pramukh Swami Maharaj Road, Industrial Town, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Magadi Road,"BTP024 - NPS, Vijayanagar",1.15,0.5726490840948848,0.02999999999999998,0.03901098901098901,35.7,299,1.1,1
